TSI;Sensirion;RMSE;MAE
35.4;-34.7143;95.30234126499015;56.589555569345336
35.41;-34.5714;95.30234126499015;56.589555569345336
35.25;-34.7429;95.30234126499015;56.589555569345336
35.22;-34.5714;95.30234126499015;56.589555569345336
35.26;-34.4;95.30234126499015;56.589555569345336
35.23;-34.2286;95.30234126499015;56.589555569345336
35.13;-34.3143;95.30234126499015;56.589555569345336
35.07;-34.2857;95.30234126499015;56.589555569345336
34.94;-34.1143;95.30234126499015;56.589555569345336
34.93;-34.0571;95.30234126499015;56.589555569345336
34.8;-34.0857;95.30234126499015;56.589555569345336
34.62;-33.6571;95.30234126499015;56.589555569345336
34.73;-33.7714;95.30234126499015;56.589555569345336
34.57;-33.8857;95.30234126499015;56.589555569345336
34.27;-33.9429;95.30234126499015;56.589555569345336
34.09;-33.6286;95.30234126499015;56.589555569345336
34.21;-33.4571;95.30234126499015;56.589555569345336
34.17;-33.2286;95.30234126499015;56.589555569345336
34.24;-33.2286;95.30234126499015;56.589555569345336
34.17;-33.3429;95.30234126499015;56.589555569345336
34.0;-33.2571;95.30234126499015;56.589555569345336
33.78;-33.2;95.30234126499015;56.589555569345336
33.89;-33.1429;95.30234126499015;56.589555569345336
33.87;-33.0286;95.30234126499015;56.589555569345336
33.77;-32.9429;95.30234126499015;56.589555569345336
33.69;-32.8857;95.30234126499015;56.589555569345336
33.8;-32.7714;95.30234126499015;56.589555569345336
33.44;-32.6571;95.30234126499015;56.589555569345336
33.43;-32.5143;95.30234126499015;56.589555569345336
33.34;-32.4857;95.30234126499015;56.589555569345336
33.16;-32.5429;95.30234126499015;56.589555569345336
33.31;-32.5143;95.30234126499015;56.589555569345336
33.3;-32.3714;95.30234126499015;56.589555569345336
33.36;-32.3429;95.30234126499015;56.589555569345336
33.1;-32.2857;95.30234126499015;56.589555569345336
33.02;-32.1714;95.30234126499015;56.589555569345336
33.11;-32.0;95.30234126499015;56.589555569345336
33.03;-32.2;95.30234126499015;56.589555569345336
32.91;-32.0857;95.30234126499015;56.589555569345336
32.66;-32.0;95.30234126499015;56.589555569345336
32.85;-31.9143;95.30234126499015;56.589555569345336
32.72;-31.8286;95.30234126499015;56.589555569345336
32.67;-31.7429;95.30234126499015;56.589555569345336
32.59;-31.7714;95.30234126499015;56.589555569345336
32.35;-31.7429;95.30234126499015;56.589555569345336
32.25;-31.4;95.30234126499015;56.589555569345336
32.21;-31.3714;95.30234126499015;56.589555569345336
32.19;-31.2571;95.30234126499015;56.589555569345336
32.02;-31.3714;95.30234126499015;56.589555569345336
31.92;-31.5429;95.30234126499015;56.589555569345336
31.86;-31.1429;95.30234126499015;56.589555569345336
31.88;-31.2;95.30234126499015;56.589555569345336
31.92;-31.1143;95.30234126499015;56.589555569345336
31.9;-30.9714;95.30234126499015;56.589555569345336
31.83;-30.8571;95.30234126499015;56.589555569345336
31.74;-30.6286;95.30234126499015;56.589555569345336
31.71;-30.4857;95.30234126499015;56.589555569345336
31.51;-30.4857;95.30234126499015;56.589555569345336
31.32;-30.2857;95.30234126499015;56.589555569345336
31.38;-30.4571;95.30234126499015;56.589555569345336
31.41;-30.4;95.30234126499015;56.589555569345336
31.18;-30.4286;95.30234126499015;56.589555569345336
31.08;-30.6286;95.30234126499015;56.589555569345336
31.09;-30.3714;95.30234126499015;56.589555569345336
31.13;-30.2571;95.30234126499015;56.589555569345336
31.13;-30.2571;95.30234126499015;56.589555569345336
31.04;-30.0857;95.30234126499015;56.589555569345336
30.98;-30.0571;95.30234126499015;56.589555569345336
30.91;-29.9429;95.30234126499015;56.589555569345336
30.76;-29.9429;95.30234126499015;56.589555569345336
30.77;-30.0857;95.30234126499015;56.589555569345336
30.63;-29.9714;95.30234126499015;56.589555569345336
30.48;-29.8571;95.30234126499015;56.589555569345336
30.52;-29.8286;95.30234126499015;56.589555569345336
30.56;-29.7143;95.30234126499015;56.589555569345336
30.47;-29.5143;95.30234126499015;56.589555569345336
30.45;-29.4;95.30234126499015;56.589555569345336
30.24;-29.4857;95.30234126499015;56.589555569345336
30.24;-29.2857;95.30234126499015;56.589555569345336
30.07;-29.1143;95.30234126499015;56.589555569345336
30.02;-28.9143;95.30234126499015;56.589555569345336
29.91;-29.1143;95.30234126499015;56.589555569345336
29.77;-29.1714;95.30234126499015;56.589555569345336
29.72;-28.9143;95.30234126499015;56.589555569345336
29.87;-28.9143;95.30234126499015;56.589555569345336
29.91;-28.8571;95.30234126499015;56.589555569345336
29.72;-28.8857;95.30234126499015;56.589555569345336
29.57;-28.7714;95.30234126499015;56.589555569345336
29.58;-28.7429;95.30234126499015;56.589555569345336
29.67;-28.7714;95.30234126499015;56.589555569345336
29.48;-28.6857;95.30234126499015;56.589555569345336
29.29;-28.6286;95.30234126499015;56.589555569345336
29.33;-28.4857;95.30234126499015;56.589555569345336
29.3;-28.2857;95.30234126499015;56.589555569345336
29.32;-28.2857;95.30234126499015;56.589555569345336
29.24;-28.1714;95.30234126499015;56.589555569345336
29.04;-28.2;95.30234126499015;56.589555569345336
28.99;-28.4;95.30234126499015;56.589555569345336
28.84;-28.3429;95.30234126499015;56.589555569345336
28.99;-28.0286;95.30234126499015;56.589555569345336
28.99;-28.0;95.30234126499015;56.589555569345336
28.99;-27.9143;95.30234126499015;56.589555569345336
28.77;-27.7429;95.30234126499015;56.589555569345336
28.65;-27.7429;95.30234126499015;56.589555569345336
28.73;-27.7143;95.30234126499015;56.589555569345336
28.6;-27.5429;95.30234126499015;56.589555569345336
28.61;-27.5714;95.30234126499015;56.589555569345336
28.45;-27.5143;95.30234126499015;56.589555569345336
28.31;-27.5143;95.30234126499015;56.589555569345336
28.09;-27.3429;95.30234126499015;56.589555569345336
28.09;-27.3143;95.30234126499015;56.589555569345336
28.08;-27.1714;95.30234126499015;56.589555569345336
27.95;-27.0857;95.30234126499015;56.589555569345336
27.87;-27.0857;95.30234126499015;56.589555569345336
27.91;-27.0286;95.30234126499015;56.589555569345336
27.85;-27.0286;95.30234126499015;56.589555569345336
27.78;-26.8571;95.30234126499015;56.589555569345336
27.68;-26.8857;95.30234126499015;56.589555569345336
27.63;-26.5714;95.30234126499015;56.589555569345336
27.52;-26.6857;95.30234126499015;56.589555569345336
27.56;-26.6;95.30234126499015;56.589555569345336
27.42;-26.6857;95.30234126499015;56.589555569345336
27.37;-26.6857;95.30234126499015;56.589555569345336
27.33;-26.5429;95.30234126499015;56.589555569345336
27.39;-26.4571;95.30234126499015;56.589555569345336
27.24;-26.3429;95.30234126499015;56.589555569345336
27.13;-26.1714;95.30234126499015;56.589555569345336
27.02;-26.2;95.30234126499015;56.589555569345336
26.94;-26.1143;95.30234126499015;56.589555569345336
26.87;-26.1714;95.30234126499015;56.589555569345336
26.92;-26.1429;95.30234126499015;56.589555569345336
26.98;-25.9429;95.30234126499015;56.589555569345336
26.92;-25.9714;95.30234126499015;56.589555569345336
26.84;-25.8;95.30234126499015;56.589555569345336
26.85;-25.8857;95.30234126499015;56.589555569345336
26.8;-25.6857;95.30234126499015;56.589555569345336
26.69;-25.7143;95.30234126499015;56.589555569345336
26.58;-25.4286;95.30234126499015;56.589555569345336
26.57;-25.5143;95.30234126499015;56.589555569345336
26.49;-25.4857;95.30234126499015;56.589555569345336
26.34;-25.4571;95.30234126499015;56.589555569345336
26.36;-25.5429;95.30234126499015;56.589555569345336
26.22;-25.2571;95.30234126499015;56.589555569345336
26.13;-25.3143;95.30234126499015;56.589555569345336
26.19;-25.1429;95.30234126499015;56.589555569345336
26.12;-25.1143;95.30234126499015;56.589555569345336
26.09;-25.0571;95.30234126499015;56.589555569345336
26.08;-24.9429;95.30234126499015;56.589555569345336
26.06;-24.8571;95.30234126499015;56.589555569345336
25.9;-24.7429;95.30234126499015;56.589555569345336
25.92;-24.8;95.30234126499015;56.589555569345336
25.91;-24.6;95.30234126499015;56.589555569345336
25.8;-24.6;95.30234126499015;56.589555569345336
25.63;-24.5143;95.30234126499015;56.589555569345336
25.46;-24.5714;95.30234126499015;56.589555569345336
25.54;-24.4857;95.30234126499015;56.589555569345336
25.4;-24.5143;95.30234126499015;56.589555569345336
25.35;-24.5143;95.30234126499015;56.589555569345336
25.24;-24.4;95.30234126499015;56.589555569345336
25.29;-24.3714;95.30234126499015;56.589555569345336
25.29;-24.2571;95.30234126499015;56.589555569345336
25.14;-24.2857;95.30234126499015;56.589555569345336
25.12;-24.1429;95.30234126499015;56.589555569345336
25.14;-24.2571;95.30234126499015;56.589555569345336
25.03;-24.1429;95.30234126499015;56.589555569345336
24.98;-24.0571;95.30234126499015;56.589555569345336
24.86;-24.0;95.30234126499015;56.589555569345336
24.81;-23.9429;95.30234126499015;56.589555569345336
24.8;-23.8286;95.30234126499015;56.589555569345336
24.84;-23.8286;95.30234126499015;56.589555569345336
24.73;-23.9714;95.30234126499015;56.589555569345336
24.66;-23.8;95.30234126499015;56.589555569345336
24.51;-23.8;95.30234126499015;56.589555569345336
24.39;-23.6286;95.30234126499015;56.589555569345336
24.47;-23.6;95.30234126499015;56.589555569345336
24.4;-23.5429;95.30234126499015;56.589555569345336
24.39;-23.5429;95.30234126499015;56.589555569345336
24.36;-23.5714;95.30234126499015;56.589555569345336
24.24;-23.4286;95.30234126499015;56.589555569345336
24.17;-23.3429;95.30234126499015;56.589555569345336
24.11;-23.3429;95.30234126499015;56.589555569345336
24.19;-23.2571;95.30234126499015;56.589555569345336
24.18;-23.2571;95.30234126499015;56.589555569345336
24.03;-23.1143;95.30234126499015;56.589555569345336
24.05;-23.0286;95.30234126499015;56.589555569345336
24.0;-22.9714;95.30234126499015;56.589555569345336
23.82;-22.8;95.30234126499015;56.589555569345336
23.71;-22.8571;95.30234126499015;56.589555569345336
23.77;-22.8571;95.30234126499015;56.589555569345336
23.54;-22.8857;95.30234126499015;56.589555569345336
23.48;-22.8;95.30234126499015;56.589555569345336
23.52;-22.7143;95.30234126499015;56.589555569345336
23.4;-22.6571;95.30234126499015;56.589555569345336
23.38;-22.5714;95.30234126499015;56.589555569345336
23.37;-22.5143;95.30234126499015;56.589555569345336
23.28;-22.3714;95.30234126499015;56.589555569345336
23.24;-22.4857;95.30234126499015;56.589555569345336
23.2;-22.5429;95.30234126499015;56.589555569345336
23.13;-22.3429;95.30234126499015;56.589555569345336
23.05;-22.3143;95.30234126499015;56.589555569345336
23.02;-22.2571;95.30234126499015;56.589555569345336
23.16;-22.2571;95.30234126499015;56.589555569345336
23.16;-22.0571;95.30234126499015;56.589555569345336
23.01;-22.0571;95.30234126499015;56.589555569345336
22.8;-21.8857;95.30234126499015;56.589555569345336
22.69;-21.9714;95.30234126499015;56.589555569345336
22.65;-21.9714;95.30234126499015;56.589555569345336
22.57;-21.9429;95.30234126499015;56.589555569345336
22.57;-21.8;95.30234126499015;56.589555569345336
22.63;-21.6571;95.30234126499015;56.589555569345336
22.63;-21.6571;95.30234126499015;56.589555569345336
22.53;-21.6;95.30234126499015;56.589555569345336
22.48;-21.5143;95.30234126499015;56.589555569345336
22.36;-21.5714;95.30234126499015;56.589555569345336
22.26;-21.4857;95.30234126499015;56.589555569345336
22.12;-21.3714;95.30234126499015;56.589555569345336
22.17;-21.3714;95.30234126499015;56.589555569345336
22.12;-21.3143;95.30234126499015;56.589555569345336
22.08;-21.2857;95.30234126499015;56.589555569345336
22.05;-21.1143;95.30234126499015;56.589555569345336
21.91;-21.1429;95.30234126499015;56.589555569345336
21.85;-21.0286;95.30234126499015;56.589555569345336
21.92;-20.8571;95.30234126499015;56.589555569345336
21.76;-20.8286;95.30234126499015;56.589555569345336
21.66;-20.7714;95.30234126499015;56.589555569345336
21.54;-20.6857;95.30234126499015;56.589555569345336
21.54;-20.8;95.30234126499015;56.589555569345336
21.55;-20.6857;95.30234126499015;56.589555569345336
21.37;-20.6571;95.30234126499015;56.589555569345336
21.37;-20.6571;95.30234126499015;56.589555569345336
21.43;-20.6;95.30234126499015;56.589555569345336
21.35;-20.7143;95.30234126499015;56.589555569345336
21.28;-20.6571;95.30234126499015;56.589555569345336
21.24;-20.5143;95.30234126499015;56.589555569345336
21.26;-20.4286;95.30234126499015;56.589555569345336
21.12;-20.2857;95.30234126499015;56.589555569345336
21.11;-20.2286;95.30234126499015;56.589555569345336
21.07;-20.3143;95.30234126499015;56.589555569345336
20.99;-20.2571;95.30234126499015;56.589555569345336
20.97;-20.2571;95.30234126499015;56.589555569345336
20.88;-20.1714;95.30234126499015;56.589555569345336
20.86;-20.1143;95.30234126499015;56.589555569345336
20.77;-20.0286;95.30234126499015;56.589555569345336
20.79;-20.0286;95.30234126499015;56.589555569345336
20.74;-19.9143;95.30234126499015;56.589555569345336
20.68;-19.9429;95.30234126499015;56.589555569345336
20.61;-19.8571;95.30234126499015;56.589555569345336
20.67;-19.8286;95.30234126499015;56.589555569345336
20.56;-19.7714;95.30234126499015;56.589555569345336
20.4;-19.6571;95.30234126499015;56.589555569345336
20.46;-19.6857;95.30234126499015;56.589555569345336
20.42;-19.5429;95.30234126499015;56.589555569345336
20.3;-19.4;95.30234126499015;56.589555569345336
20.23;-19.3429;95.30234126499015;56.589555569345336
20.08;-19.4286;95.30234126499015;56.589555569345336
20.03;-19.3143;95.30234126499015;56.589555569345336
20.04;-19.4286;95.30234126499015;56.589555569345336
19.97;-19.3714;95.30234126499015;56.589555569345336
19.9;-19.4;95.30234126499015;56.589555569345336
19.98;-19.2;95.30234126499015;56.589555569345336
19.87;-19.1143;95.30234126499015;56.589555569345336
19.72;-19.0857;95.30234126499015;56.589555569345336
19.72;-18.9429;95.30234126499015;56.589555569345336
19.74;-18.9429;95.30234126499015;56.589555569345336
19.74;-18.9143;95.30234126499015;56.589555569345336
19.7;-18.8571;95.30234126499015;56.589555569345336
19.58;-18.8;95.30234126499015;56.589555569345336
19.45;-18.7429;95.30234126499015;56.589555569345336
19.37;-18.8857;95.30234126499015;56.589555569345336
19.36;-18.7143;95.30234126499015;56.589555569345336
19.28;-18.6857;95.30234126499015;56.589555569345336
19.23;-18.5714;95.30234126499015;56.589555569345336
19.27;-18.5143;95.30234126499015;56.589555569345336
19.21;-18.4571;95.30234126499015;56.589555569345336
19.16;-18.4286;95.30234126499015;56.589555569345336
19.08;-18.4;95.30234126499015;56.589555569345336
19.13;-18.2857;95.30234126499015;56.589555569345336
19.13;-18.2;95.30234126499015;56.589555569345336
19.01;-18.2;95.30234126499015;56.589555569345336
18.87;-18.1714;95.30234126499015;56.589555569345336
18.86;-18.1714;95.30234126499015;56.589555569345336
18.8;-18.0;95.30234126499015;56.589555569345336
18.65;-18.0;95.30234126499015;56.589555569345336
18.6;-17.9714;95.30234126499015;56.589555569345336
18.66;-17.8286;95.30234126499015;56.589555569345336
18.61;-17.9143;95.30234126499015;56.589555569345336
18.48;-17.8;95.30234126499015;56.589555569345336
18.44;-17.8571;95.30234126499015;56.589555569345336
18.4;-17.6286;95.30234126499015;56.589555569345336
18.34;-17.6571;95.30234126499015;56.589555569345336
18.34;-17.5143;95.30234126499015;56.589555569345336
18.29;-17.5714;95.30234126499015;56.589555569345336
18.28;-17.4857;95.30234126499015;56.589555569345336
18.25;-17.4857;95.30234126499015;56.589555569345336
18.18;-17.3714;95.30234126499015;56.589555569345336
18.08;-17.2857;95.30234126499015;56.589555569345336
18.0;-17.2286;95.30234126499015;56.589555569345336
17.93;-17.2571;95.30234126499015;56.589555569345336
17.91;-17.1429;95.30234126499015;56.589555569345336
17.91;-17.1714;95.30234126499015;56.589555569345336
17.84;-17.1143;95.30234126499015;56.589555569345336
17.71;-17.1143;95.30234126499015;56.589555569345336
17.7;-16.9714;95.30234126499015;56.589555569345336
17.61;-16.9429;95.30234126499015;56.589555569345336
17.58;-16.8571;95.30234126499015;56.589555569345336
17.55;-16.8571;95.30234126499015;56.589555569345336
17.43;-16.7143;95.30234126499015;56.589555569345336
17.52;-16.8;95.30234126499015;56.589555569345336
17.5;-16.6857;95.30234126499015;56.589555569345336
17.39;-16.7143;95.30234126499015;56.589555569345336
17.3;-16.6;95.30234126499015;56.589555569345336
17.24;-16.6857;95.30234126499015;56.589555569345336
17.23;-16.5714;95.30234126499015;56.589555569345336
17.19;-16.5143;95.30234126499015;56.589555569345336
17.09;-16.3714;95.30234126499015;56.589555569345336
17.11;-16.2571;95.30234126499015;56.589555569345336
17.1;-16.2571;95.30234126499015;56.589555569345336
17.09;-16.2571;95.30234126499015;56.589555569345336
17.03;-16.2286;95.30234126499015;56.589555569345336
16.97;-16.1429;95.30234126499015;56.589555569345336
16.85;-16.1429;95.30234126499015;56.589555569345336
16.68;-16.0571;95.30234126499015;56.589555569345336
16.67;-16.0;95.30234126499015;56.589555569345336
16.69;-15.9714;95.30234126499015;56.589555569345336
16.66;-15.8857;95.30234126499015;56.589555569345336
16.69;-15.9714;95.30234126499015;56.589555569345336
16.57;-15.8;95.30234126499015;56.589555569345336
16.53;-15.8286;95.30234126499015;56.589555569345336
16.46;-15.7429;95.30234126499015;56.589555569345336
16.39;-15.6571;95.30234126499015;56.589555569345336
16.35;-15.6;95.30234126499015;56.589555569345336
16.29;-15.6;95.30234126499015;56.589555569345336
16.28;-15.4857;95.30234126499015;56.589555569345336
16.21;-15.4857;95.30234126499015;56.589555569345336
16.16;-15.3429;95.30234126499015;56.589555569345336
16.1;-15.3429;95.30234126499015;56.589555569345336
16.08;-15.3143;95.30234126499015;56.589555569345336
16.05;-15.2857;95.30234126499015;56.589555569345336
16.0;-15.2857;95.30234126499015;56.589555569345336
15.91;-15.2286;95.30234126499015;56.589555569345336
15.88;-15.1143;95.30234126499015;56.589555569345336
15.83;-15.1714;95.30234126499015;56.589555569345336
15.7;-15.0;95.30234126499015;56.589555569345336
15.67;-14.9143;95.30234126499015;56.589555569345336
15.69;-14.8;95.30234126499015;56.589555569345336
15.66;-14.7714;95.30234126499015;56.589555569345336
15.6;-14.7429;95.30234126499015;56.589555569345336
15.53;-14.6857;95.30234126499015;56.589555569345336
15.44;-14.5714;95.30234126499015;56.589555569345336
15.36;-14.4857;95.30234126499015;56.589555569345336
15.27;-14.4;95.30234126499015;56.589555569345336
15.21;-14.5143;95.30234126499015;56.589555569345336
15.15;-14.2857;95.30234126499015;56.589555569345336
15.08;-14.3429;95.30234126499015;56.589555569345336
15.02;-14.2286;95.30234126499015;56.589555569345336
15.0;-14.2286;95.30234126499015;56.589555569345336
14.93;-14.2;95.30234126499015;56.589555569345336
14.77;-14.1429;95.30234126499015;56.589555569345336
14.68;-14.1714;95.30234126499015;56.589555569345336
14.62;-14.0286;95.30234126499015;56.589555569345336
14.67;-14.0286;95.30234126499015;56.589555569345336
14.62;-14.0;95.30234126499015;56.589555569345336
14.67;-13.9429;95.30234126499015;56.589555569345336
14.55;-13.9143;95.30234126499015;56.589555569345336
14.49;-13.8;95.30234126499015;56.589555569345336
14.47;-13.8286;95.30234126499015;56.589555569345336
14.47;-13.7714;95.30234126499015;56.589555569345336
14.37;-13.7429;95.30234126499015;56.589555569345336
14.33;-13.7429;95.30234126499015;56.589555569345336
14.27;-13.5429;95.30234126499015;56.589555569345336
14.21;-13.4571;95.30234126499015;56.589555569345336
14.26;-13.4857;95.30234126499015;56.589555569345336
14.22;-13.3714;95.30234126499015;56.589555569345336
14.15;-13.3429;95.30234126499015;56.589555569345336
14.04;-13.2286;95.30234126499015;56.589555569345336
14.01;-13.1714;95.30234126499015;56.589555569345336
13.93;-13.1143;95.30234126499015;56.589555569345336
13.86;-13.1143;95.30234126499015;56.589555569345336
13.8;-13.0857;95.30234126499015;56.589555569345336
13.81;-13.0571;95.30234126499015;56.589555569345336
13.75;-13.1143;95.30234126499015;56.589555569345336
13.64;-13.0571;95.30234126499015;56.589555569345336
13.56;-13.0;95.30234126499015;56.589555569345336
13.55;-12.9714;95.30234126499015;56.589555569345336
13.53;-12.9143;95.30234126499015;56.589555569345336
13.44;-12.8857;95.30234126499015;56.589555569345336
13.42;-12.8286;95.30234126499015;56.589555569345336
13.38;-12.7714;95.30234126499015;56.589555569345336
13.35;-12.7429;95.30234126499015;56.589555569345336
13.4;-12.7429;95.30234126499015;56.589555569345336
13.34;-12.7429;95.30234126499015;56.589555569345336
13.3;-12.6571;95.30234126499015;56.589555569345336
13.25;-12.6;95.30234126499015;56.589555569345336
13.23;-12.5429;95.30234126499015;56.589555569345336
13.16;-12.5143;95.30234126499015;56.589555569345336
13.14;-12.4857;95.30234126499015;56.589555569345336
13.11;-12.4286;95.30234126499015;56.589555569345336
13.04;-12.4;95.30234126499015;56.589555569345336
13.0;-12.3714;95.30234126499015;56.589555569345336
12.9;-12.3143;95.30234126499015;56.589555569345336
12.88;-12.3714;95.30234126499015;56.589555569345336
12.88;-12.2;95.30234126499015;56.589555569345336
12.87;-12.1429;95.30234126499015;56.589555569345336
12.88;-12.2286;95.30234126499015;56.589555569345336
12.8;-12.1429;95.30234126499015;56.589555569345336
12.73;-12.1143;95.30234126499015;56.589555569345336
12.68;-12.0286;95.30234126499015;56.589555569345336
12.68;-12.0;95.30234126499015;56.589555569345336
12.64;-11.9429;95.30234126499015;56.589555569345336
12.62;-11.8571;95.30234126499015;56.589555569345336
12.51;-11.8286;95.30234126499015;56.589555569345336
12.47;-11.8;95.30234126499015;56.589555569345336
12.41;-11.7143;95.30234126499015;56.589555569345336
12.36;-11.6286;95.30234126499015;56.589555569345336
12.32;-11.5714;95.30234126499015;56.589555569345336
12.29;-11.5714;95.30234126499015;56.589555569345336
12.24;-11.5143;95.30234126499015;56.589555569345336
12.19;-11.5143;95.30234126499015;56.589555569345336
12.18;-11.4286;95.30234126499015;56.589555569345336
12.06;-11.4;95.30234126499015;56.589555569345336
12.0;-11.3143;95.30234126499015;56.589555569345336
11.96;-11.3714;95.30234126499015;56.589555569345336
11.92;-11.2857;95.30234126499015;56.589555569345336
11.89;-11.2286;95.30234126499015;56.589555569345336
11.76;-11.1714;95.30234126499015;56.589555569345336
11.7;-11.1429;95.30234126499015;56.589555569345336
11.71;-11.0857;95.30234126499015;56.589555569345336
11.63;-11.0571;95.30234126499015;56.589555569345336
11.54;-11.0;95.30234126499015;56.589555569345336
11.5;-10.9714;95.30234126499015;56.589555569345336
11.44;-10.9429;95.30234126499015;56.589555569345336
11.44;-10.9429;95.30234126499015;56.589555569345336
11.36;-10.8857;95.30234126499015;56.589555569345336
11.36;-10.8857;95.30234126499015;56.589555569345336
11.32;-10.8571;95.30234126499015;56.589555569345336
11.29;-10.7714;95.30234126499015;56.589555569345336
11.27;-10.7429;95.30234126499015;56.589555569345336
11.19;-10.7143;95.30234126499015;56.589555569345336
11.15;-10.6571;95.30234126499015;56.589555569345336
11.09;-10.6286;95.30234126499015;56.589555569345336
11.07;-10.5429;95.30234126499015;56.589555569345336
11.01;-10.5143;95.30234126499015;56.589555569345336
10.99;-10.4857;95.30234126499015;56.589555569345336
10.94;-10.4286;95.30234126499015;56.589555569345336
10.91;-10.3714;95.30234126499015;56.589555569345336
10.88;-10.3429;95.30234126499015;56.589555569345336
10.82;-10.2571;95.30234126499015;56.589555569345336
10.85;-10.3429;95.30234126499015;56.589555569345336
10.77;-10.2571;95.30234126499015;56.589555569345336
10.73;-10.1714;95.30234126499015;56.589555569345336
10.67;-10.1143;95.30234126499015;56.589555569345336
10.67;-10.0857;95.30234126499015;56.589555569345336
10.6;-10.0571;95.30234126499015;56.589555569345336
10.57;-10.0286;95.30234126499015;56.589555569345336
10.56;-10.0286;95.30234126499015;56.589555569345336
10.49;-9.9143;95.30234126499015;56.589555569345336
10.41;-9.8571;95.30234126499015;56.589555569345336
10.38;-9.8;95.30234126499015;56.589555569345336
10.26;-9.8571;95.30234126499015;56.589555569345336
10.26;-9.7143;95.30234126499015;56.589555569345336
10.27;-9.7429;95.30234126499015;56.589555569345336
10.19;-9.6286;95.30234126499015;56.589555569345336
10.16;-9.5714;95.30234126499015;56.589555569345336
10.12;-9.5429;95.30234126499015;56.589555569345336
10.11;-9.4571;95.30234126499015;56.589555569345336
10.02;-9.4571;95.30234126499015;56.589555569345336
9.96;-9.3714;95.30234126499015;56.589555569345336
9.89;-9.3429;95.30234126499015;56.589555569345336
9.82;-9.3143;95.30234126499015;56.589555569345336
9.77;-9.3143;95.30234126499015;56.589555569345336
9.71;-9.1143;95.30234126499015;56.589555569345336
9.68;-9.1429;95.30234126499015;56.589555569345336
9.66;-9.1143;95.30234126499015;56.589555569345336
9.59;-9.0571;95.30234126499015;56.589555569345336
9.55;-8.9714;95.30234126499015;56.589555569345336
9.5;-8.9429;95.30234126499015;56.589555569345336
9.46;-9.0286;95.30234126499015;56.589555569345336
9.42;-8.9714;95.30234126499015;56.589555569345336
9.37;-8.9429;95.30234126499015;56.589555569345336
9.32;-8.8857;95.30234126499015;56.589555569345336
9.29;-8.8857;95.30234126499015;56.589555569345336
9.27;-8.8571;95.30234126499015;56.589555569345336
9.28;-8.8286;95.30234126499015;56.589555569345336
9.26;-8.8;95.30234126499015;56.589555569345336
9.21;-8.7143;95.30234126499015;56.589555569345336
9.18;-8.6571;95.30234126499015;56.589555569345336
9.12;-8.6;95.30234126499015;56.589555569345336
9.09;-8.6;95.30234126499015;56.589555569345336
9.06;-8.5714;95.30234126499015;56.589555569345336
9.02;-8.5714;95.30234126499015;56.589555569345336
8.96;-8.4571;95.30234126499015;56.589555569345336
8.9;-8.4857;95.30234126499015;56.589555569345336
8.88;-8.4;95.30234126499015;56.589555569345336
8.86;-8.4286;95.30234126499015;56.589555569345336
8.78;-8.3429;95.30234126499015;56.589555569345336
8.76;-8.3429;95.30234126499015;56.589555569345336
8.76;-8.2571;95.30234126499015;56.589555569345336
8.65;-8.2286;95.30234126499015;56.589555569345336
8.64;-8.2;95.30234126499015;56.589555569345336
8.62;-8.2;95.30234126499015;56.589555569345336
8.55;-8.0286;95.30234126499015;56.589555569345336
8.53;-8.0571;95.30234126499015;56.589555569345336
8.51;-8.0;95.30234126499015;56.589555569345336
8.46;-8.0;95.30234126499015;56.589555569345336
8.41;-7.8857;95.30234126499015;56.589555569345336
8.33;-7.9143;95.30234126499015;56.589555569345336
8.31;-7.8857;95.30234126499015;56.589555569345336
8.24;-7.8857;95.30234126499015;56.589555569345336
8.22;-7.8;95.30234126499015;56.589555569345336
8.19;-7.7429;95.30234126499015;56.589555569345336
8.17;-7.7143;95.30234126499015;56.589555569345336
8.14;-7.6;95.30234126499015;56.589555569345336
8.08;-7.6;95.30234126499015;56.589555569345336
8.04;-7.5714;95.30234126499015;56.589555569345336
7.98;-7.6;95.30234126499015;56.589555569345336
7.93;-7.5714;95.30234126499015;56.589555569345336
7.9;-7.4857;95.30234126499015;56.589555569345336
7.88;-7.5429;95.30234126499015;56.589555569345336
7.84;-7.4571;95.30234126499015;56.589555569345336
7.8;-7.4286;95.30234126499015;56.589555569345336
7.77;-7.4;95.30234126499015;56.589555569345336
7.75;-7.4;95.30234126499015;56.589555569345336
7.74;-7.3714;95.30234126499015;56.589555569345336
7.72;-7.2571;95.30234126499015;56.589555569345336
7.69;-7.2286;95.30234126499015;56.589555569345336
7.65;-7.2;95.30234126499015;56.589555569345336
7.62;-7.1429;95.30234126499015;56.589555569345336
7.56;-7.1429;95.30234126499015;56.589555569345336
7.54;-7.0857;95.30234126499015;56.589555569345336
7.49;-7.0571;95.30234126499015;56.589555569345336
7.45;-7.0571;95.30234126499015;56.589555569345336
7.42;-6.9429;95.30234126499015;56.589555569345336
7.4;-6.8286;95.30234126499015;56.589555569345336
7.37;-6.8857;95.30234126499015;56.589555569345336
7.32;-6.8286;95.30234126499015;56.589555569345336
7.28;-6.8286;95.30234126499015;56.589555569345336
7.23;-6.7714;95.30234126499015;56.589555569345336
7.19;-6.7714;95.30234126499015;56.589555569345336
7.12;-6.6857;95.30234126499015;56.589555569345336
7.08;-6.6571;95.30234126499015;56.589555569345336
